,news_sentiment,broker_count_imbalance,volume_indicator,benchmark_price_difference,trade_count_imbalance,one_sided_trade_indicator,tranche_size_indicator
48,-0.6101489246391328,-0.5843344129928112,0.5326578231279746,-0.11575257902891734,0.3869502399315914,0.5274357518928958,0.43068696011078567
49,-0.05457821070645075,-0.1706734364774659,-0.43446313893286903,-0.43373165144317727,0.14676962548517447,-0.7619563706632673,0.14336859906948812
50,0.47306053573371476,-0.1925979441579594,0.4575288747817807,0.021638679281388296,-0.16259984934555594,0.2540917248661132,0.5505047200443948
51,0.771992059360233,-0.3044872936941354,-0.48255375493715635,0.2757003606392232,-0.6219999498675292,-0.022028123928104715,0.8062010728669255
52,-0.4804687814410433,0.5081713053365997,-0.5652783598678439,-0.47570901064055393,0.4704208366474234,-0.026396072108338275,0.4554275911615364
53,-0.610236734805331,0.6598647815571024,0.6825057835838626,0.48510297471422525,0.6882333652661781,-0.5864359228034948,0.48240947062077094
54,0.2524703373510577,0.28777967193503784,-0.023014918634716497,-0.22582063737603564,0.5469067123618196,-0.14258314636783243,0.22970664969848525
55,0.5334508568680458,-0.30797947282054094,-0.6888397665517347,-0.6672273445988344,0.4157511881192366,-0.8589469926400891,0.1816557500222794
56,-0.43867562386553094,0.1808655398180481,-0.08236391990272118,0.4107091229108122,0.4536571892001835,-0.2830113220353695,0.6840333128061261
57,0.23919104260487356,-0.5835559728544494,0.6297556269321984,0.09830490341734555,-0.4198150723432684,-0.3515189281457498,0.5183397697448483
58,-0.3984391844336268,0.3106519694666776,0.14422586764270617,0.415790594243606,0.5622587119949654,0.21327904224950345,0.5916194621877554
59,-0.3409071697463605,0.39799778788241325,0.10711158990421077,-0.2353196502582806,-0.11709176969100688,-0.3285100753344191,0.4503460708237201
60,0.4909936178042975,0.21282571938506623,0.7884023206967445,-0.13268650264387094,-0.45777888554631885,-0.5905753124426942,0.30863479349751843
61,-0.6948012526360734,-0.01616902155280564,-0.4490038429544523,-0.3612207198960332,-0.6242923453050655,-0.444431226355428,0.7168096009755813
62,0.1730243325041585,0.27778007128524806,-0.5069922116770744,0.8667587989142325,0.07224430832998263,-0.09569634496983614,0.6550740584977153
63,0.11582078904314885,0.6276191468638692,-0.4086618441601684,0.3955765237668867,-0.08122599774111738,0.16415113576210794,0.6637419259479905
64,0.6497676769805476,0.5768990467435298,-0.1578452430358357,-0.5476724001507145,0.3511637368623568,0.052830891549597414,0.5390572560545117
65,0.022147232394201577,0.326435426592238,0.8007091734058018,-0.09444431899211647,0.1646671812505054,0.0776335946511646,0.47073861192645244
66,0.5947018213955355,0.3953978924292618,-0.8053170949478818,0.4087047401274231,-0.8013586389954125,-0.5036338790204113,0.7686166395828953
67,0.11843252929686221,-0.03393618705080903,-0.880171861838284,-0.4600221627152591,0.5830000334531245,0.6350040563357153,0.3619966717338429
68,0.2857988414725863,0.03836061234654875,-0.08475443930411053,0.29977876219396893,-0.2877888443869283,-0.1394724674129859,0.829661062172761
69,-0.47049327839566557,-0.19491237802641026,0.7940652460471529,0.4732753367863902,0.5812525543818943,-0.47491011013449347,0.6299891145840525
70,0.1775900968866353,-0.4606262848182616,0.27652467247741574,0.6959919732716371,0.18205312669783202,0.2901323125133555,0.41390956191240896
71,-0.4525181988964718,0.3839411384808411,-0.3544234654283255,-0.502239181903487,-0.17921019300787533,-0.12380056923676808,0.5897805452478964
72,0.7761717065170235,0.6722156387104559,0.3015932084303363,0.3068544421175996,0.5413434027034938,-0.5888906672872376,0.16077767062196818
73,0.43845692994699625,0.23219560804415962,0.34435870599378915,0.10766996296483478,-0.06785685061322944,0.05961033420766082,0.2623126792195514
74,0.7694825809706678,0.07070599775890152,0.036659935175744174,0.4469326937849136,-0.5743214532439791,0.3692361537266051,0.45947195062730223
75,0.19439531682363098,0.019536016291623826,-0.45658090794340833,-0.45678147432490024,0.16932768029096978,0.27738243472211344,0.44627875134050954
76,-0.5197136047359834,0.3983842681425298,-0.16786534346307558,-0.0788886811672801,0.22109677904460123,0.13549940542300032,0.4718789794018627
77,-0.0360177221476623,-0.7261735829716525,0.1069162242716577,-0.22468974144937226,-0.055662995437483764,0.1878043508245102,0.3507888271462751
78,-0.5957567272664899,0.36826132107014553,0.259836057893728,-0.4302062582659306,-0.05269418408559079,-0.3988868758155806,0.6426132332020292
79,-0.6620385856498949,0.231216056023418,0.537640749023748,-0.8549315902228306,-0.728979061675427,-0.14484247596637267,0.2665865954734832
80,-0.7064063393690088,-0.40450280425458207,0.1933535823967092,0.7483219201889157,-0.839610183026682,0.0488416826125031,0.40044433662883966
81,-0.06638757914427584,0.43547823475161285,-0.7424314360936699,0.2540283293316181,-0.9209474171372405,-0.518646778701942,0.22690654103218422
82,0.8274089824887676,0.21726842617388864,0.216889004085693,0.24364480872334116,-0.238855549532349,0.10471573232137499,0.2944332773423383
83,-0.1712356010468168,-0.026488098903413415,0.6096669674995714,-0.7571385921941192,0.3580926865720706,0.22963010034385123,0.6481871074130098
84,-0.2914597626053499,0.6100451363839787,0.6735669398550439,0.38233554910041834,-0.14981372200028498,-0.20696221346808463,0.6990900346196328
85,0.2385258190875723,-0.1806208602383199,-0.4290702808628213,-0.1913661137743009,0.5973985403774753,0.0016423170806889598,0.98332737596599
86,0.007379381760352022,0.3589758438387236,0.38901074526438273,0.3370529167331393,-0.47320868643666747,-0.26409537339936917,0.997207453303847
87,0.30069086729175143,-0.027349029131566893,0.1223986477947192,0.24200417994464352,0.5957110015262903,-0.49229201696172153,0.4731115916693372
88,-0.39774001851920104,-0.254052619600318,-0.20380800071635607,-0.46997418163891735,0.20746457732103663,0.19506364985168068,0.6104874243907707
89,-0.19073958820479187,0.4354456136150877,0.12411885128290323,0.11382562427964693,-0.05001542659885061,-0.3003846867706308,0.569998112977382
90,0.01808403189017227,-0.7697800148332901,0.10212297717985219,0.16649261461766351,0.32885626429871007,0.43588514602718154,0.3715120730950211
91,0.4580437702428861,0.280964935838911,-0.2699564912815614,-0.07551313027263762,-0.3659583664749807,0.06858274330229519,0.40791203168877294
92,-0.38540920728916284,0.018398289392818512,0.2118865583377283,-0.003171200350465586,-0.19952547964733502,0.5432160492723956,0.1476443059605343
93,-0.5568162531315168,-0.1376574980800368,-0.4241974132830366,-0.1973672164171687,0.00164429407994926,-0.3268762728427278,0.15675616649849433
94,0.6752194651991601,-0.011535449331286696,0.17831672624026407,0.011302312804478909,0.30156574996604,-0.7612759945395047,0.663543546446652
95,-0.7899042912815016,0.6629729916763276,0.3428312122604218,0.16088371009853897,0.10582104157989791,-0.607103735763012,0.09883815990633768
96,0.5021798816217198,-0.5704961654393381,0.5796029635754159,-0.006269080599439092,-0.03290395593103246,-0.48187814052139577,0.6901531398802191
97,-0.1115283411710769,-0.3344146506098479,-0.5167802948738324,0.6570258822883033,0.7507773451741879,-0.45902657734920305,0.33307247290985637
98,0.035617792420469474,0.1737754096592008,0.5703680671905027,0.38250285210179613,-0.4986172598034253,0.4165011899862414,0.6286250630115707
99,0.37063490705994195,0.8444844609516864,-0.39472626654476706,-0.13622502095750688,-0.6679604395395833,-0.01277982248131293,0.42662054771250996
100,-0.39638690550242184,0.15294268951025924,-0.7781680252227554,0.11528493763230396,0.5859134292913364,-0.4863084312416943,0.4037467175295872
101,-0.018470815828132592,0.6811542501407237,-0.5747518722539968,-0.13677290896559835,-0.13907753385905963,-0.16379410045247778,0.20134601541068872
102,-0.10020065167142478,0.24197214899365616,-0.7961379182849502,-0.2684721594291477,0.9431244723311065,0.6701270358737308,0.6071308386646423
103,0.13152601480309145,-0.21335124565453556,-0.06904367022385893,-0.09405038519770104,0.20850130397112743,0.2813345596975303,0.3004454347049379
104,0.16694086212916925,-0.4278239232011506,-0.14906873128368625,-0.057190918473818075,-0.9188992392903308,0.17707301332605163,0.7454203673723374
105,-0.6703312530442671,-0.40913640234050386,-0.5527826137616565,-0.4872044759428801,0.3572899327037755,-0.09465586721953745,0.7796140408625639
106,-0.31885141895856906,0.7715741970379677,-0.5823291664738326,0.6530381101880178,-0.0015294793907866255,-0.3047258770039061,0.12905175436316146
107,0.08523613129833052,-0.658373036751112,-0.9543390110326874,0.5831443839623407,0.8282650678892953,0.09841411935534916,0.45798900743284077
108,0.12737589686179418,0.009132774436427793,-0.2932415731727085,-0.08138109503070856,0.15247860322297724,-0.6029595609804361,0.6802776026741305
109,-0.8784945502935552,0.16643481295643014,0.2667486345064878,0.6400267474068224,-0.31172580748605794,-0.7681085230291411,0.8438428481330726
110,0.20297247116631434,-0.4306344126866014,-0.7340466979587679,0.47083247626299385,0.5340733778958977,-0.21222586709021862,0.533094897690511
111,-0.8042203404887638,0.13975425818580045,0.7038991886530279,0.7682522450437508,-0.3683440688135877,0.8038844163414725,0.8520544702129129
112,0.5643592713101453,0.3891638650436082,0.39012523065638227,0.6924450375072622,-0.46402131533850866,0.22464865157114544,0.3280067092287955
113,0.3843759166053302,0.41690155886728686,-0.1589075464602283,0.32985445705446215,0.14785223826097948,-0.8740949339478536,0.22951129667043932
114,-0.15337164374750734,0.430842283754177,0.5615409863672485,-0.654092626710445,-0.09250321680216889,-0.546576393688283,0.5635349465114253
115,0.6194082940004801,-0.2744632703862746,-0.2446502908377577,-0.4868683094519928,0.10523826355230192,0.04785081958443316,0.4776552836174858
116,-0.26630722288219333,-0.8131991823326918,-0.3619089992527439,0.44861197310752354,-0.005247488308992243,-0.5337477398158164,0.5829574201953733
117,-0.24725827979339032,-0.5278100617670924,0.4788161186071107,0.1525116527623609,-0.18767431837725645,0.19879467313439791,0.934559137266421
118,0.22456442276963529,-0.5861701852512271,-0.021860539723888017,-0.6877936125405105,0.5388767077335364,0.32518476805306706,0.2879353121244947
119,0.2555381663317742,-0.9035623807656573,-0.5547557512971361,0.10000080914846121,-0.007148706710588759,-0.12097521958449642,0.3887970958003553
120,0.2677511149555789,0.13390378015076188,-0.3282654361852684,-0.5661452112755156,-0.6630728052358675,-0.517030380596506,0.5390851962952626
121,-0.19985553857908345,0.5707742022136402,0.2857095307706241,0.6003694449911061,-0.3295672289860676,-0.1649829383348822,0.5299271850564029
122,-0.1829172799839036,0.3291407011901626,-0.1071214257098958,-0.27059053102518715,-0.11746809553118809,0.16532485902768435,0.40117719604642493
123,0.16206425224720844,-0.3636218849617141,0.22697800794781497,0.5086128298221666,0.9080235995879056,-0.2548002323777975,0.7638977822107492
124,-0.6855172738283523,-0.07234304033621997,-0.17032100686389984,0.19721736854596084,-0.2952889230820809,0.1508828064466139,0.177919955113549
125,0.2852172908354107,0.11823021805762335,0.8172284158507765,0.32388299539742094,0.2847565569781523,-0.2592965549449556,0.3690326898489207
126,-0.2096495741397848,-0.5113156406587986,0.7849955056325695,0.7967690371121243,-0.34997577852606243,-0.6767684838674455,0.23750109824805024
127,0.28942123949646814,0.5640688329161154,-0.2949935175921933,-0.31013729340857554,0.02493741938415095,-0.8722716049639649,0.1812495338726297
128,0.21827703884104444,-0.3210563366144841,0.7211612580611984,-0.21346924585874283,-0.1603216240382157,-0.41936020284880804,0.5674380486516699
129,-0.732874791753009,-0.6279711316892567,0.5066758410546925,0.9063066931768184,0.18508610500513356,-0.3730855179868765,0.06898551105243562
130,-0.8927134090295413,-0.6800075771403289,0.5303107073170297,-0.17713040654287848,-0.3992395853069257,0.1873235681031502,0.4768506152220077
131,0.19052141393749733,-0.09184862479912637,-0.7033383827275697,0.6313494515357128,0.4929835854130984,0.12133539446217645,0.23026109631094788
132,0.679142083228905,-0.11716163135240476,-0.33176219616695324,-0.64820114917992,0.6820589053355739,-0.4560507920479293,0.5490092980879065
133,-0.08092690951833459,0.6436875305928642,0.22060317612417246,0.0876567321584023,0.026592060349694524,-0.1639676424110167,0.8561422159779535
134,-0.1907690170260692,0.6324661527353996,0.3201478157653226,0.2500900991580872,0.9656318984572063,0.1529117943809959,0.5025082772905584
135,0.21466075913330473,-0.5829945448261116,0.387011700324259,0.6824570505632086,-0.5435707457628802,-0.7058278938213745,0.5704891506934863
136,-0.2839915167827932,-0.8314039014479577,0.6260054797499983,-0.01673787828416229,0.5855615450116758,-0.417257193551853,0.23057669880301868
137,-0.3443232915374116,-0.6578713246904726,-0.26739070356572914,-0.03883375044958659,0.07596507967163935,-0.4506231897941628,0.343976440045747
138,0.40411129305109394,-0.2926392030372902,0.7513206800329368,-0.25565598442692916,-0.05758495113958806,-0.10136456786513803,0.8377154175788635
139,-0.38366495358947805,0.3595103439301348,0.21441614546532217,0.9253468652594199,-0.7795621394123862,-0.533442947129988,0.9039734790914887
140,0.6215458838206569,-0.20080904887703432,-0.14308116295254358,0.6317004215210387,0.6070330178018009,-0.6626203872342895,0.4597607046318691
141,-0.7969532124798333,0.6809870741180117,-0.4122568990200697,-0.45744758683469045,0.36260844356424027,0.7210560791030891,0.39421035866255955
142,0.626711438625418,0.4742440357857909,0.5803608727232024,0.49870327404982295,0.6594690788748214,-0.13700415021972645,0.7721045806891617
143,-0.039632959394590994,-0.2555446611849129,-0.14162689143796414,-0.4986495559412555,0.14182791252388438,-0.29018277991033425,0.6758621244251727
144,0.8877647392566643,0.9016289023515343,0.5603143285327881,-0.6660655780357604,0.11737833606743164,0.17345842566463165,0.29966390546102767
145,-0.44791756176678055,0.40584260712316444,-0.021539600647085932,-0.17231021325839446,0.30407242956096847,0.8037538248742804,0.46032919818410645
146,0.773281520797614,0.6069838218983283,0.33527940622594654,0.004760394197969031,-0.5113295455379462,-0.5449228040522531,0.01724929622484595
147,-0.10966927301808893,0.625879774615093,0.09553696161738223,0.4496274196786596,0.2923920904057502,0.48688640376535597,0.3125501517206253
148,0.1291062528185305,-0.6474269339731467,0.4303009633865076,-0.616327408046253,0.2711666119751117,-0.45490404924220296,0.5028654692556639
149,-0.15160224415327572,-0.26947722398592666,-0.2367814959743041,-0.5788648207651134,0.6801791577251151,0.16705359838061984,0.7766082244730974
150,-0.38350643289758346,0.2910720141308749,-0.7040916284299265,0.06988497255497683,-0.6241711724573615,-0.2717853097284514,0.5925353010663326
151,-0.5240522783664796,-0.014465763260925746,0.20763853678571897,0.39311688908040243,0.8324940382195494,-0.37534045033767416,0.12688679807695952
152,-0.5326839750495299,-0.3453867360048951,-0.9266909318820035,0.3138500917910454,0.5057800685343905,-0.6236470079873588,0.44357423467073565
153,0.17932350643116757,0.19349891388678242,-0.3841538082163731,0.4023162590217457,0.17101615616504495,-0.3053502597039024,0.20680506153435066
154,0.7913949495655992,-0.10134700184638801,-0.003990709631085609,0.7871059274147765,-0.23079242678911738,0.10801434285369504,0.5312364904812359
155,-0.38177238545580583,0.5017367853769215,-0.07585160951667891,0.007347602019551536,0.6450045912305942,0.7670393653339544,0.5699694636716441
156,-0.5451465049461618,0.1910513027395253,0.4709514390923999,0.012729173579653086,0.506277345479228,0.6385289936228293,0.28473908080950106
157,0.07080106580598278,0.32957088554572755,-0.46032985313372954,0.4748548228680085,0.7890582291379273,-0.45498193041422175,0.6411238780252152
158,0.17527207211877727,0.22652308829876588,-0.18255724320830768,-0.2477143508327777,0.6782258853156886,0.7225253631615995,0.15861663191613595
159,0.5519167616623488,-0.6673429091722112,-0.22169026406861925,-0.25492406149320934,0.17668087325551296,0.6180228355763604,0.4409596143664472
160,-0.2268851739124942,0.20683882053488611,0.8328567171531935,0.9363543759869462,-0.20405714978970035,-0.9396387960851521,0.36392743913913467
161,-0.6638472505453114,0.6149302930320761,0.6722178383245561,-0.5090184435991234,0.20450264001732865,-0.625008529084083,0.7325320652723035
162,-0.24468456345275924,0.29969219770475086,-0.3727176427380956,-0.30256183072121223,0.5925309553268461,0.3167013250321291,0.26466105489472197
163,0.035824506521127786,-0.7028387056312698,0.3718525469485745,-0.2579415459253841,-0.4820915310792525,0.7153519078097241,0.13188888768779342
164,-0.009716189242199968,-0.7373476201928261,-0.07627134947912972,-0.7513341605499719,-0.6885790200509759,0.6964480037977867,0.6529149676491443
165,-0.10727914207002742,-0.17675978937451586,-0.2945917508087663,-0.12491975046251547,-0.3466188094712974,0.09914870805748133,0.8255120838964984
166,-0.7261502141785734,-0.12379396554349453,-0.6622631899348066,0.7046130624528499,0.43882155447211524,-0.31720430245001685,0.7482062109372337
167,-0.40413879055176183,-0.07186424186077378,-0.22237871374744955,-0.25031754296280606,0.07748385064625052,-0.7500693958358353,0.13035320219198637
168,0.19591776733525612,0.36929583743002725,0.2403525133412121,-0.47067429807228545,0.00814436985407263,0.817537654423057,0.41178798254304766
169,-0.09398245229822311,0.11881982264876068,-0.041013833036392056,0.2035846958049643,-0.4256389491171828,-0.7337272370900716,0.3040921334708869
170,-0.038219580528700225,-0.1775721746394996,-0.5945445102165987,-0.004552372009152372,0.3457903168431733,-0.2976627529093375,0.5163729143981926
171,0.37758169280437004,-0.09875623525919008,0.13510241766438225,-0.13491596425677144,-0.1693444178761151,-0.009336320410151089,0.6031182635880601
172,0.3954104751193408,0.6494284983657672,0.06707727545078646,0.2613935994076566,0.31954309574402684,0.19101865436001875,0.6626747480254942
173,-0.021359540274297206,-0.054766066619903464,0.8192682573827001,0.2372495460443127,0.16260991971556038,0.5148625319906768,0.22116560885357642
174,0.31059063290167876,0.050735665787369655,0.22014605932306175,-0.3526189461725765,0.08157530084395259,-0.5209563914922588,0.8059876270384843
175,-0.4625389456477941,-0.12238424135259307,-0.3514953437230145,-0.5130238041811717,-0.3081333447547062,0.6593196958829197,0.047193338782042335
176,-0.4534466138110739,-0.2577274173884099,-0.7387834483829583,-0.6399220780216569,0.789366935251407,0.6834412512934132,0.9688122201602323
177,0.6646578483284036,-0.6971411551711727,-0.7406149529475443,0.7183039975943497,-0.16211868610995828,-0.5631086743961552,0.4423392144732591
178,0.36415137794892694,-0.35182117591758966,-0.22910493904903662,-0.3989292150200038,0.6875222195036808,-0.4037327102376522,0.1966319311516712
179,0.022263236712593004,0.04856307144026761,-0.0369544163322707,0.36958659140033046,-0.19815694930438177,0.20795376500867535,0.32822352328241006
180,0.3056116262306756,0.14896505000678206,0.7249915130329043,-0.8054342319368383,-0.5332450913283546,-0.132342337611155,0.6111173972203902
181,-0.006582604924440405,-0.210589074165627,0.7188656711829999,0.40518692945080304,0.5373228796207707,-0.09176300149102101,0.3709638285185683
182,-0.3864295757742341,-0.003092233531682198,0.348733874099985,0.7701225446333879,0.09214315073999724,0.4156518993096199,0.4230678960971259
183,0.6738982267937661,-0.44579187765960016,0.5578768573149411,-0.8547750286013273,0.3947804991499222,-0.1436028372857282,0.35866971027839906
184,0.4948356326560541,0.40949222474580527,0.2292565695705875,-0.10482515354704003,-0.02460350670302358,0.544360411104551,0.13309417115669275
185,-0.6447370897643305,-0.46143268746490107,-0.10761810978193098,0.09366746219222377,0.02067533010754219,0.46105478580162607,0.7624205001216767
186,-0.5586644665483398,0.6338187396869319,-0.44657740781847866,-0.2978133507866718,-0.41344225718986627,0.801831693449941,0.6778211704465167
187,-0.2586587769058657,-0.5201287913689119,-0.23908390548850045,0.05662789697220294,-0.6710436001595286,0.041710406968344715,0.5225178840958776
188,0.8966889947435135,0.16516844759365434,-0.0873418261452924,0.09269877852408759,-0.4282815421969468,0.1595104319285119,0.26263440771914565
189,-0.6532811399116851,-0.03706852149485629,-0.23571689908464533,-0.21700669433076758,-0.3599427919445781,0.2548210569181433,0.31282748827501156
190,-0.39627788873809155,0.714992329500044,-0.38974935642644015,-0.44495232974185794,0.5105832339520413,0.34096468467726027,0.8929930152644092
191,0.6113518441572878,-0.4088014189403427,-0.16077239714275038,-0.10778285174832003,0.8090707279160059,0.6158519789408192,0.7248682859959658
192,0.04850613009548721,-0.18131446218290337,-0.5362645295326615,0.3231441606217391,0.256625977118196,-0.4723398689661279,0.41616238280717155
193,0.2800195866064894,0.3170124175170179,-0.2855632611962283,-0.76574703815378,-0.19773332653543663,0.22270208187427531,0.3750811395062593
194,0.49292878995513156,-0.625531833911513,0.49104535608471056,0.324553680303012,0.2305125743217169,0.08128974978085202,0.3455961006445667
195,0.2276297960245326,0.113796201064984,-0.32530880207169965,0.2126323907140406,-0.13041295602977776,-0.7318878560155844,0.27757583705377853
196,-0.03369550076484107,-0.3606577143872751,-0.19574282413805866,-0.5886292387424048,-0.012397242395954855,-0.319822738119955,0.15949904152182198
197,0.5289487993317572,0.005349343711998911,-0.6270042090453809,-0.4336458031342111,0.03946627674382586,-0.20498745287182585,0.9290501690088195
198,-0.5888844418989716,0.17401597954738834,0.22574108181313512,0.24633342086842402,0.08035700161310011,0.22654075087914038,0.43640811959931625
199,0.39818758112761965,-0.48824319141957884,0.08364699894834682,0.5502676116426102,-0.6146294537971001,0.15398065829299168,0.216481820876132
200,-0.8009286796092081,0.10989092223491426,-0.5774787104952327,0.003625509147506367,-0.22766073910701234,0.1922398758809638,0.3003440190133194
201,0.6686995356713046,0.1636606746794136,0.49738769382771997,0.13908345365344865,-0.06728042060618589,0.40147745124724166,0.4900275256287052
202,-0.02068548639817891,0.5141903637976506,-0.1652480911801708,0.24234058765726552,-0.3013261768742065,0.2696098013578938,0.7451934669349956
203,-0.4865732476986183,-0.5294925215075286,-0.08791727099343294,-0.007306253173840926,0.361306650910475,0.606592692048568,0.351545681831202
204,-0.7888629409922768,0.5870944979687549,0.08367955076540223,-0.755150097811616,-0.12837645888802163,0.5447046523248347,0.3840711905804873
