Unnamed: 0,news_sentiment,broker_count_imbalance,volume_indicator,benchmark_price_difference,trade_count_imbalance,one_sided_trade_indicator,tranche_size_indicator,stress_index
15,-0.1667272617338198,0.3629121006750331,-0.2134892192607416,-0.7547753514193418,0.6924914756849383,0.3431261169620481,0.366200912156405,0.5021528099854065
16,-0.1202034660952227,-0.1253638143457194,0.0997590194640174,-0.1670433039289609,-0.1168506070467145,-0.2841238022417375,0.219329855727137,0.3589501838485728
17,0.4866370082100959,0.0326190749967185,-0.2949024668356776,-0.2695311386694005,-0.5906690268037798,0.1189807268927014,0.5655966578309299,0.4281452666553695
18,-0.7568372370599235,-0.278495609700382,-0.1664622647668012,0.9342991061983764,0.5366417443919984,-0.3470883361899414,0.2187294286677807,0.43987116172108487
19,0.2065662461885067,-0.715994570458933,-0.6899188210682698,0.0029404738147575,0.3583933530657612,-0.5038676017103223,0.5466985028525297,0.32064940883896387
20,0.4137422653369265,0.3571100481854585,-0.380298064727615,0.8167415135758846,-0.1162586599317261,0.2082092909038133,0.3519442153323037,0.6322631511903688
21,-0.1463324977688753,0.417562643791068,-0.1668489717139905,-0.2142907642146737,0.605458425173419,-0.26728227794914,0.3989850737754452,0.5018360031823588
22,-0.6913273197659735,-0.3561133343053393,0.7433404661429079,0.0417720182893521,-0.1916893379959277,0.182465441145204,0.1406203433486507,0.4052602357538376
23,0.729757512881499,-0.1575493748996989,0.3635225244888553,-0.1375705290542115,-0.418737426875534,0.27920639303302,0.925455762179628,0.6237153652602081
24,0.4381374564240261,0.0412727140938242,0.172092230263323,0.1993028571040882,-0.258587063042095,0.08763312743657,0.4146104544068984,0.5613482281726261
25,-0.5200201868394092,-0.4229137400623999,0.0749172418957542,0.1933270927794865,-0.8132058523103134,-0.0277748695372878,0.2044008607351435,0.2549113505111496
26,-0.1187676491621589,0.6125316259321556,0.4010614513103714,0.5691833478470381,0.1642778308399344,-0.2567164897685874,0.590055670821823,0.6718057176360075
27,-0.0994345782769962,0.5062107389525998,0.1523864681347351,-0.126173592200653,-0.4276109298468065,-0.1638335020311304,0.3755170141951668,0.44958688033465194
28,-0.7312467406313876,0.6601911305434813,0.1399917361091567,0.196059823548369,0.4141027621058499,-0.3643930046437474,0.694876378573304,0.550536435405717
29,0.151057246696598,0.1425258843103864,0.4333751439336246,0.5571101684993971,0.3743243496828272,-0.0570734384144645,0.3583023118018539,0.671550436967438
30,0.2682477559024792,-0.701004769004345,-0.3424031824001533,-0.1418980356804237,0.4476263767189659,0.3528925158037077,0.4680051461481853,0.4667069972343986
31,-0.3713692859713877,0.4180454830853606,-0.0753040305172899,-0.6241801227183091,-0.1668910890405236,0.2470838035971443,0.5079731002796709,0.41370406033068235
32,-0.0992942774563069,0.5169212843048707,-0.2452669305727125,0.4150633065748701,-0.2950064689738589,0.2488882203768969,0.2269692130994261,0.519799173926737
33,0.5648723776157476,-0.4078724871930708,-0.3268997270503198,0.0962583760098862,0.6503184452494595,-0.2554141882551692,0.4386679003782715,0.5187363776318913
34,-0.3189633241468157,-0.6229767780843993,0.5163121003896982,0.4292160908946461,-0.6377946670156887,-0.2876636204311813,0.3084807556659716,0.3438058075331797
35,-0.6435920869914666,-0.2098016898695285,0.2174091395704405,0.4817557872217721,0.4175427260734705,0.6013584890112846,0.337328916969379,0.5750463794115104
36,-0.4838390105917668,0.4031503303104855,-0.7330886578958891,-0.2237901592621108,0.0767579008142977,-0.5291661928384198,0.6260087607938856,0.3118877727628863
37,-0.4703069977349378,0.0502940054889362,-0.5643275572204857,0.0831280618737639,0.0574783909226224,-0.194351506525964,0.3645156951368589,0.33614014909959666
38,0.5672316290150496,0.7431331165394361,-0.5049973625201019,-0.1006119604386577,-0.272360294550981,0.1958995126907727,0.6545609415131213,0.5853454265406949
39,-0.1630765593226915,0.0722508942413377,-0.4030505804031997,-0.0596445419761713,0.2363989310422662,-0.0564403545926828,0.8595283355075928,0.4838393587692245
40,-0.6545900014431241,-0.1525058123418577,0.1810725396431829,0.5637404172302967,-0.5328983239970436,-0.926026869949691,0.9224251971877984,0.3456663634789762
41,-0.5198327770395823,0.3909016224339341,0.2005293694181762,-0.2558128353121828,-0.4837352698123436,-0.6783937045115502,0.45861128320426,0.3088606020577898
42,0.2385528028567516,0.7772260229838188,-0.5163731229666159,-0.7989765972904564,-0.5532403473757828,0.8164795955279136,0.6267071830386731,0.49713880548113054
43,-0.3338107359051651,-0.2435344258874349,-0.9208041595753076,-0.5529988567059729,-0.2451421835775207,-0.1387087622616555,0.1248965634745045,0.12768213436915143
44,-0.6711683119337299,0.4746317295973712,-0.4692080553410414,-0.8395352154505533,0.0707211593134886,-0.4710899686013493,0.6714400780868504,0.26472719851386756
45,-0.699550060371487,-0.5068424866179237,0.0769266570861939,0.1967539903835682,0.2636341028064803,0.1145432241666168,0.5761847311246874,0.4246957881705823
46,0.305217433554003,0.2626692129927832,-0.2372567510593114,-0.4376911898836624,-0.0026016450483685,-0.0928082379888787,0.435588591177823,0.4516320329979389
47,0.1986577954010997,-0.1284863385315713,0.1703338340520368,0.2512956534228203,0.2381996714176277,-0.0120821615234534,0.4787963942107502,0.5743730048605501
48,-0.6101489246391328,-0.5843344129928112,0.5326578231279746,-0.1157525790289173,0.3869502399315914,0.5274357518928958,0.4306869601107856,0.494224313807432
49,-0.0545782107064507,-0.1706734364774659,-0.434463138932869,-0.4337316514431772,0.1467696254851744,-0.7619563706632673,0.1433685990694881,0.22255799627607395
50,0.4730605357337147,-0.1925979441579594,0.4575288747817807,0.0216386792813882,-0.1625998493455559,0.2540917248661132,0.5505047200443948,0.6004742417018506
51,0.771992059360233,-0.3044872936941354,-0.4825537549371563,0.2757003606392232,-0.6219999498675292,-0.0220281239281047,0.8062010728669255,0.4757964977372845
52,-0.4804687814410433,0.5081713053365997,-0.5652783598678439,-0.4757090106405539,0.4704208366474234,-0.0263960721083382,0.4554275911615364,0.4074382992337629
53,-0.610236734805331,0.6598647815571024,0.6825057835838626,0.4851029747142252,0.6882333652661781,-0.5864359228034948,0.4824094706207709,0.6514020695976543
54,0.2524703373510577,0.2877796719350378,-0.0230149186347164,-0.2258206373760356,0.5469067123618196,-0.1425831463678324,0.2297066496984852,0.5398191919634666
55,0.5334508568680458,-0.3079794728205409,-0.6888397665517347,-0.6672273445988344,0.4157511881192366,-0.8589469926400891,0.1816557500222794,0.2446107712812419
56,-0.4386756238655309,0.1808655398180481,-0.0823639199027211,0.4107091229108122,0.4536571892001835,-0.2830113220353695,0.6840333128061261,0.5397898479229771
57,0.2391910426048735,-0.5835559728544494,0.6297556269321984,0.0983049034173455,-0.4198150723432684,-0.3515189281457498,0.5183397697448483,0.4385864972069171
58,-0.3984391844336268,0.3106519694666776,0.1442258676427061,0.415790594243606,0.5622587119949654,0.2132790422495034,0.5916194621877554,0.6562351349997562
59,-0.3409071697463605,0.3979977878824132,0.1071115899042107,-0.2353196502582806,-0.1170917696910068,-0.3285100753344191,0.4503460708237201,0.41348355969762796
60,0.4909936178042975,0.2128257193850662,0.7884023206967445,-0.1326865026438709,-0.4577788855463188,-0.5905753124426942,0.3086347934975184,0.5008888367132271
61,-0.6948012526360734,-0.0161690215528056,-0.4490038429544523,-0.3612207198960332,-0.6242923453050655,-0.444431226355428,0.7168096009755813,0.18334546012558087
62,0.1730243325041585,0.277780071285248,-0.5069922116770744,0.8667587989142325,0.0722443083299826,-0.0956963449698361,0.6550740584977153,0.6056414862705726
63,0.1158207890431488,0.6276191468638692,-0.4086618441601684,0.3955765237668867,-0.0812259977411173,0.1641511357621079,0.6637419259479905,0.6100778870256889
64,0.6497676769805476,0.5768990467435298,-0.1578452430358357,-0.5476724001507145,0.3511637368623568,0.0528308915495974,0.5390572560545117,0.6084448119484669
65,0.0221472323942015,0.326435426592238,0.8007091734058018,-0.0944443189921164,0.1646671812505054,0.0776335946511646,0.4707386119264524,0.6471276743251049
66,0.5947018213955355,0.3953978924292618,-0.8053170949478818,0.4087047401274231,-0.8013586389954125,-0.5036338790204113,0.7686166395828953,0.42921277521125484
67,0.1184325292968622,-0.033936187050809,-0.880171861838284,-0.4600221627152591,0.5830000334531245,0.6350040563357153,0.3619966717338429,0.4632470672401719
68,0.2857988414725863,0.0383606123465487,-0.0847544393041105,0.2997787621939689,-0.2877888443869283,-0.1394724674129859,0.829661062172761,0.541874925051086
69,-0.4704932783956655,-0.1949123780264102,0.7940652460471529,0.4732753367863902,0.5812525543818943,-0.4749101101344934,0.6299891145840525,0.592403548366627
70,0.1775900968866353,-0.4606262848182616,0.2765246724774157,0.6959919732716371,0.182053126697832,0.2901323125133555,0.4139095619124089,0.6226314558042838
71,-0.4525181988964718,0.3839411384808411,-0.3544234654283255,-0.502239181903487,-0.1792101930078753,-0.123800569236768,0.5897805452478964,0.3406111095954242
72,0.7761717065170235,0.6722156387104559,0.3015932084303363,0.3068544421175996,0.5413434027034938,-0.5888906672872376,0.1607776706219681,0.698356308032723
73,0.4384569299469962,0.2321956080441596,0.3443587059937891,0.1076699629648347,-0.0678568506132294,0.0596103342076608,0.2623126792195514,0.5973051607974108
74,0.7694825809706678,0.0707059977589015,0.0366599351757441,0.4469326937849136,-0.5743214532439791,0.3692361537266051,0.4594719506273022,0.6229616701310414
75,0.1943953168236309,0.0195360162916238,-0.4565809079434083,-0.4567814743249002,0.1693276802909697,0.2773824347221134,0.4462787513405095,0.44659301654624844
76,-0.5197136047359834,0.3983842681425298,-0.1678653434630755,-0.0788886811672801,0.2210967790446012,0.1354994054230003,0.4718789794018627,0.4805817565739103
77,-0.0360177221476623,-0.7261735829716525,0.1069162242716577,-0.2246897414493722,-0.0556629954374837,0.1878043508245102,0.3507888271462751,0.37136461770278356
78,-0.5957567272664899,0.3682613210701455,0.259836057893728,-0.4302062582659306,-0.0526941840855907,-0.3988868758155806,0.6426132332020292,0.3955920389203525
79,-0.6620385856498949,0.231216056023418,0.537640749023748,-0.8549315902228306,-0.728979061675427,-0.1448424759663726,0.2665865954734832,0.2492966800297066
80,-0.7064063393690088,-0.404502804254582,0.1933535823967092,0.7483219201889157,-0.839610183026682,0.0488416826125031,0.4004443366288396,0.35066276596351575
81,-0.0663875791442758,0.4354782347516128,-0.7424314360936699,0.2540283293316181,-0.9209474171372404,-0.518646778701942,0.2269065410321842,0.25227072450010807
82,0.8274089824887676,0.2172684261738886,0.216889004085693,0.2436448087233411,-0.238855549532349,0.1047157323213749,0.2944332773423383,0.6340864470598044
83,-0.1712356010468168,-0.0264880989034134,0.6096669674995714,-0.7571385921941192,0.3580926865720706,0.2296301003438512,0.6481871074130098,0.5353953465012098
84,-0.2914597626053499,0.6100451363839787,0.6735669398550439,0.3823355491004183,-0.1498137220002849,-0.2069622134680846,0.6990900346196328,0.6406205844588795
85,0.2385258190875723,-0.1806208602383199,-0.4290702808628213,-0.1913661137743009,0.5973985403774753,0.0016423170806889,0.98332737596599,0.5518426586017898
86,0.007379381760352,0.3589758438387236,0.3890107452643827,0.3370529167331393,-0.4732086864366674,-0.2640953733993691,0.997207453303847,0.5941939454528958
87,0.3006908672917514,-0.0273490291315668,0.1223986477947192,0.2420041799446435,0.5957110015262903,-0.4922920169617215,0.4731115916693372,0.576609810096278
88,-0.397740018519201,-0.254052619600318,-0.203808000716356,-0.4699741816389173,0.2074645773210366,0.1950636498516806,0.6104874243907707,0.38212492176498075
89,-0.1907395882047918,0.4354456136150877,0.1241188512829032,0.1138256242796469,-0.0500154265988506,-0.3003846867706308,0.569998112977382,0.5113889433584264
90,0.0180840318901722,-0.7697800148332901,0.1021229771798521,0.1664926146176635,0.32885626429871,0.4358851460271815,0.3715120730950211,0.5051378232401913
91,0.4580437702428861,0.280964935838911,-0.2699564912815614,-0.0755131302726376,-0.3659583664749807,0.0685827433022951,0.4079120316887729,0.4861460912440639
92,-0.3854092072891628,0.0183982893928185,0.2118865583377283,-0.0031712003504655,-0.199525479647335,0.5432160492723956,0.1476443059605343,0.4643598702791427
93,-0.5568162531315168,-0.1376574980800368,-0.4241974132830366,-0.1973672164171687,0.0016442940799492,-0.3268762728427278,0.1567561664984943,0.23284380760180967
94,0.6752194651991601,-0.0115354493312866,0.178316726240264,0.0113023128044789,0.30156574996604,-0.7612759945395047,0.663543546446652,0.5565937963437255
95,-0.7899042912815016,0.6629729916763276,0.3428312122604218,0.1608837100985389,0.1058210415798979,-0.607103735763012,0.0988381599063376,0.4186694056638142
96,0.5021798816217198,-0.5704961654393381,0.5796029635754159,-0.006269080599439,-0.0329039559310324,-0.4818781405213957,0.6901531398802191,0.5086044815921317
97,-0.1115283411710769,-0.3344146506098479,-0.5167802948738324,0.6570258822883033,0.7507773451741879,-0.459026577349203,0.3330724729098563,0.46258760116471453
98,0.0356177924204694,0.1737754096592008,0.5703680671905027,0.3825028521017961,-0.4986172598034253,0.4165011899862414,0.6286250630115707,0.6395978871297068
99,0.3706349070599419,0.8444844609516864,-0.394726266544767,-0.1362250209575068,-0.6679604395395833,-0.0127798224813129,0.4266205477125099,0.47671667480352065
100,-0.3963869055024218,0.1529426895102592,-0.7781680252227554,0.1152849376323039,0.5859134292913364,-0.4863084312416943,0.4037467175295872,0.37060787247447746
101,-0.0184708158281325,0.6811542501407237,-0.5747518722539968,-0.1367729089655983,-0.1390775338590596,-0.1637941004524777,0.2013460154106887,0.4027846162810334
102,-0.1002006516714247,0.2419721489936561,-0.7961379182849502,-0.2684721594291477,0.9431244723311064,0.6701270358737308,0.6071308386646423,0.5872163759042259
103,0.1315260148030914,-0.2133512456545355,-0.0690436702238589,-0.094050385197701,0.2085013039711274,0.2813345596975303,0.3004454347049379,0.4914050793768215
104,0.1669408621291692,-0.4278239232011506,-0.1490687312836862,-0.057190918473818,-0.9188992392903308,0.1770730133260516,0.7454203673723374,0.36289221618472906
105,-0.6703312530442671,-0.4091364023405038,-0.5527826137616565,-0.4872044759428801,0.3572899327037755,-0.0946558672195374,0.7796140408625639,0.2847257691737239
106,-0.318851418958569,0.7715741970379677,-0.5823291664738326,0.6530381101880178,-0.0015294793907866,-0.3047258770039061,0.1290517543631614,0.46603983181999126
107,0.0852361312983305,-0.658373036751112,-0.9543390110326874,0.5831443839623407,0.8282650678892953,0.0984141193553491,0.4579890074328407,0.4780271758474714
108,0.1273758968617941,0.0091327744364277,-0.2932415731727085,-0.0813810950307085,0.1524786032229772,-0.6029595609804361,0.6802776026741305,0.42087859103121755
109,-0.8784945502935552,0.1664348129564301,0.2667486345064878,0.6400267474068224,-0.3117258074860579,-0.7681085230291411,0.8438428481330726,0.41668040988766897
110,0.2029724711663143,-0.4306344126866014,-0.7340466979587679,0.4708324762629938,0.5340733778958977,-0.2122258670902186,0.533094897690511,0.46831201394028354
111,-0.8042203404887638,0.1397542581858004,0.7038991886530279,0.7682522450437508,-0.3683440688135877,0.8038844163414725,0.8520544702129129,0.6888303256988179
112,0.5643592713101453,0.3891638650436082,0.3901252306563822,0.6924450375072622,-0.4640213153385086,0.2246486515711454,0.3280067092287955,0.6925812570933554
113,0.3843759166053302,0.4169015588672868,-0.1589075464602283,0.3298544570544621,0.1478522382609794,-0.8740949339478536,0.2295112966704393,0.48250531301289606
114,-0.1533716437475073,0.430842283754177,0.5615409863672485,-0.654092626710445,-0.0925032168021688,-0.546576393688283,0.5635349465114253,0.43586990545865256
115,0.6194082940004801,-0.2744632703862746,-0.2446502908377577,-0.4868683094519928,0.1052382635523019,0.0478508195844331,0.4776552836174858,0.45303998833776316
116,-0.2663072228821933,-0.8131991823326918,-0.3619089992527439,0.4486119731075235,-0.0052474883089922,-0.5337477398158164,0.5829574201953733,0.3010766780854044
117,-0.2472582797933903,-0.5278100617670924,0.4788161186071107,0.1525116527623609,-0.1876743183772564,0.1987946731343979,0.934559137266421,0.5240872951276865
118,0.2245644227696352,-0.5861701852512271,-0.021860539723888,-0.6877936125405105,0.5388767077335364,0.325184768053067,0.2879353121244947,0.43222212698321566
119,0.2555381663317742,-0.9035623807656572,-0.5547557512971361,0.1000008091484612,-0.0071487067105887,-0.1209752195844964,0.3887970958003553,0.31467238529330566
120,0.2677511149555789,0.1339037801507618,-0.3282654361852684,-0.5661452112755156,-0.6630728052358675,-0.517030380596506,0.5390851962952626,0.27752037305507093
121,-0.1998555385790834,0.5707742022136402,0.2857095307706241,0.6003694449911061,-0.3295672289860676,-0.1649829383348822,0.5299271850564029,0.5865579458566503
122,-0.1829172799839036,0.3291407011901626,-0.1071214257098958,-0.2705905310251871,-0.117468095531188,0.1653248590276843,0.4011771960464249,0.44964850638766335
123,0.1620642522472084,-0.3636218849617141,0.2269780079478149,0.5086128298221666,0.9080235995879056,-0.2548002323777975,0.7638977822107492,0.6704718889445057
124,-0.6855172738283523,-0.0723430403362199,-0.1703210068638998,0.1972173685459608,-0.2952889230820809,0.1508828064466139,0.177919955113549,0.333098339750142
125,0.2852172908354107,0.1182302180576233,0.8172284158507765,0.3238829953974209,0.2847565569781523,-0.2592965549449556,0.3690326898489207,0.6689302676020442
126,-0.2096495741397848,-0.5113156406587986,0.7849955056325695,0.7967690371121243,-0.3499757785260624,-0.6767684838674455,0.2375010982480502,0.4310527079403698
127,0.2894212394964681,0.5640688329161154,-0.2949935175921933,-0.3101372934085755,0.0249374193841509,-0.8722716049639649,0.1812495338726297,0.3687290743344077
128,0.2182770388410444,-0.3210563366144841,0.7211612580611984,-0.2134692458587428,-0.1603216240382157,-0.419360202848808,0.5674380486516699,0.4719553632832464
129,-0.732874791753009,-0.6279711316892567,0.5066758410546925,0.9063066931768184,0.1850861050051335,-0.3730855179868765,0.0689855110524356,0.41341935174227495
130,-0.8927134090295413,-0.6800075771403289,0.5303107073170297,-0.1771304065428784,-0.3992395853069257,0.1873235681031502,0.4768506152220077,0.30034236411624
131,0.1905214139374973,-0.0918486247991263,-0.7033383827275697,0.6313494515357128,0.4929835854130984,0.1213353944621764,0.2302610963109478,0.5329177663158107
132,0.679142083228905,-0.1171616313524047,-0.3317621961669532,-0.64820114917992,0.6820589053355739,-0.4560507920479293,0.5490092980879065,0.4674163276082224
133,-0.0809269095183345,0.6436875305928642,0.2206031761241724,0.0876567321584023,0.0265920603496945,-0.1639676424110167,0.8561422159779535,0.6244417121818917
134,-0.1907690170260692,0.6324661527353996,0.3201478157653226,0.2500900991580872,0.9656318984572064,0.1529117943809959,0.5025082772905584,0.7573222697086934
135,0.2146607591333047,-0.5829945448261116,0.387011700324259,0.6824570505632086,-0.5435707457628802,-0.7058278938213745,0.5704891506934863,0.42476907090696775
136,-0.2839915167827932,-0.8314039014479577,0.6260054797499983,-0.0167378782841622,0.5855615450116758,-0.417257193551853,0.2305766988030186,0.40827717466597924
137,-0.3443232915374116,-0.6578713246904726,-0.2673907035657291,-0.0388337504495865,0.0759650796716393,-0.4506231897941628,0.343976440045747,0.25136626094449344
138,0.4041112930510939,-0.2926392030372902,0.7513206800329368,-0.2556559844269291,-0.057584951139588,-0.101364567865138,0.8377154175788635,0.585733559842696
139,-0.383664953589478,0.3595103439301348,0.2144161454653221,0.92534686525942,-0.7795621394123862,-0.533442947129988,0.9039734790914888,0.511940272029858
140,0.6215458838206569,-0.2008090488770343,-0.1430811629525435,0.6317004215210387,0.6070330178018009,-0.6626203872342895,0.4597607046318691,0.5892525952296286
141,-0.7969532124798333,0.6809870741180117,-0.4122568990200697,-0.4574475868346904,0.3626084435642402,0.7210560791030891,0.3942103586625595,0.4846339587052811
142,0.626711438625418,0.4742440357857909,0.5803608727232024,0.4987032740498229,0.6594690788748214,-0.1370041502197264,0.7721045806891617,0.864523739071319
143,-0.0396329593945909,-0.2555446611849129,-0.1416268914379641,-0.4986495559412555,0.1418279125238843,-0.2901827799103342,0.6758621244251727,0.3699746487752903
144,0.8877647392566643,0.9016289023515344,0.5603143285327881,-0.6660655780357604,0.1173783360674316,0.1734584256646316,0.2996639054610276,0.7116134965315333
145,-0.4479175617667805,0.4058426071231644,-0.0215396006470859,-0.1723102132583944,0.3040724295609684,0.8037538248742804,0.4603291981841064,0.5916347209754158
146,0.773281520797614,0.6069838218983283,0.3352794062259465,0.004760394197969,-0.5113295455379462,-0.5449228040522531,0.0172492962248459,0.5087208345307667
147,-0.1096692730180889,0.625879774615093,0.0955369616173822,0.4496274196786596,0.2923920904057502,0.4868864037653559,0.3125501517206253,0.6962084788579593
148,0.1291062528185305,-0.6474269339731467,0.4303009633865076,-0.616327408046253,0.2711666119751117,-0.4549040492422029,0.5028654692556639,0.3728696565699263
149,-0.1516022441532757,-0.2694772239859266,-0.2367814959743041,-0.5788648207651134,0.6801791577251151,0.1670535983806198,0.7766082244730974,0.4712479397461056
150,-0.3835064328975834,0.2910720141308749,-0.7040916284299265,0.0698849725549768,-0.6241711724573615,-0.2717853097284514,0.5925353010663326,0.2907309194331454
151,-0.5240522783664796,-0.0144657632609257,0.2076385367857189,0.3931168890804024,0.8324940382195494,-0.3753404503376741,0.1268867980769595,0.5042595119219496
152,-0.5326839750495299,-0.3453867360048951,-0.9266909318820036,0.3138500917910454,0.5057800685343905,-0.6236470079873588,0.4435742346707356,0.27351682167564134
153,0.1793235064311675,0.1934989138867824,-0.3841538082163731,0.4023162590217457,0.1710161561650449,-0.3053502597039024,0.2068050615343506,0.4809720456859228
154,0.7913949495655992,-0.101347001846388,-0.0039907096310856,0.7871059274147765,-0.2307924267891173,0.108014342853695,0.5312364904812359,0.6616149524437452
155,-0.3817723854558058,0.5017367853769215,-0.0758516095166789,0.0073476020195515,0.6450045912305942,0.7670393653339544,0.5699694636716441,0.6809575647431167
156,-0.5451465049461618,0.1910513027395253,0.4709514390923999,0.012729173579653,0.506277345479228,0.6385289936228293,0.284739080809501,0.6205367743333966
157,0.0708010658059827,0.3295708855457275,-0.4603298531337295,0.4748548228680085,0.7890582291379273,-0.4549819304142217,0.6411238780252152,0.5990056204899545
158,0.1752720721187772,0.2265230882987658,-0.1825572432083076,-0.2477143508327777,0.6782258853156886,0.7225253631615995,0.1586166319161359,0.6169397022949087
159,0.5519167616623488,-0.6673429091722112,-0.2216902640686192,-0.2549240614932093,0.1766808732555129,0.6180228355763604,0.4409596143664472,0.5039213339048795
160,-0.2268851739124942,0.2068388205348861,0.8328567171531935,0.9363543759869462,-0.2040571497897003,-0.939638796085152,0.3639274391391346,0.5454176478052832
161,-0.6638472505453114,0.6149302930320761,0.6722178383245561,-0.5090184435991234,0.2045026400173286,-0.625008529084083,0.7325320652723035,0.4762403131252861
162,-0.2446845634527592,0.2996921977047508,-0.3727176427380956,-0.3025618307212122,0.5925309553268461,0.3167013250321291,0.2646610548947219,0.492457154704212
163,0.0358245065211277,-0.7028387056312698,0.3718525469485745,-0.2579415459253841,-0.4820915310792525,0.7153519078097241,0.1318888876877934,0.39799686903467396
164,-0.0097161892421999,-0.7373476201928261,-0.0762713494791297,-0.7513341605499719,-0.6885790200509759,0.6964480037977867,0.6529149676491443,0.30552928189223055
165,-0.1072791420700274,-0.1767597893745158,-0.2945917508087663,-0.1249197504625154,-0.3466188094712974,0.0991487080574813,0.8255120838964984,0.40595104061012693
166,-0.7261502141785734,-0.1237939655434945,-0.6622631899348066,0.7046130624528499,0.4388215544721152,-0.3172043024500168,0.7482062109372337,0.42986465368573534
167,-0.4041387905517618,-0.0718642418607737,-0.2223787137474495,-0.250317542962806,0.0774838506462505,-0.7500693958358353,0.1303532021919863,0.2320263680108261
168,0.1959177673352561,0.3692958374300272,0.2403525133412121,-0.4706742980722854,0.0081443698540726,0.817537654423057,0.4117879825430476,0.6222221102505119
169,-0.0939824522982231,0.1188198226487606,-0.041013833036392,0.2035846958049643,-0.4256389491171828,-0.7337272370900716,0.3040921334708869,0.33686672363553805
170,-0.0382195805287002,-0.1775721746394996,-0.5945445102165987,-0.0045523720091523,0.3457903168431733,-0.2976627529093375,0.5163729143981926,0.3900441314844731
171,0.37758169280437,-0.09875623525919,0.1351024176643822,-0.1349159642567714,-0.1693444178761151,-0.009336320410151,0.6031182635880601,0.5115419159654949
172,0.3954104751193408,0.6494284983657672,0.0670772754507864,0.2613935994076566,0.3195430957440268,0.1910186543600187,0.6626747480254942,0.7463116422531856
173,-0.0213595402742972,-0.0547660666199034,0.8192682573827001,0.2372495460443127,0.1626099197155603,0.5148625319906768,0.2211656088535764,0.6612848763096072
174,0.3105906329016787,0.0507356657873696,0.2201460593230617,-0.3526189461725765,0.0815753008439525,-0.5209563914922588,0.8059876270384843,0.49778644689331164
175,-0.4625389456477941,-0.122384241352593,-0.3514953437230145,-0.5130238041811717,-0.3081333447547062,0.6593196958829197,0.0471933387820423,0.2880559349519311
176,-0.4534466138110739,-0.2577274173884099,-0.7387834483829583,-0.6399220780216569,0.789366935251407,0.6834412512934132,0.9688122201602324,0.466742031444339
177,0.6646578483284036,-0.6971411551711727,-0.7406149529475443,0.7183039975943497,-0.1621186861099582,-0.5631086743961552,0.4423392144732591,0.37892477749403536
178,0.3641513779489269,-0.3518211759175896,-0.2291049390490366,-0.3989292150200038,0.6875222195036808,-0.4037327102376522,0.1966319311516712,0.4047060416609179
179,0.022263236712593,0.0485630714402676,-0.0369544163322707,0.3695865914003304,-0.1981569493043817,0.2079537650086753,0.32822352328241,0.5163860174783261
180,0.3056116262306756,0.148965050006782,0.7249915130329043,-0.8054342319368383,-0.5332450913283546,-0.132342337611155,0.6111173972203902,0.46265614181730064
